adminregion,ain,assessorid,bathrooms,bedrooms,center_lat,center_lon,cluster,effectiveyearbuilt,istaxableparcel,location_1,location_1_address,nettaxablevalue,parcelboundarydescription,parcelclassification,propertylocation,recordingdate,roll_fixtureexemp,roll_fixturevalue,roll_homeownersexemp,roll_impbaseyear,roll_impvalue,roll_landbaseyear,roll_landvalue,roll_perspropexemp,roll_perspropvalue,roll_realestateexemp,roll_totalexemption,roll_totalvalue,roll_totlandimp,rollyear,rowid,situscity,situsdirection,situsfraction,situshouseno,situsstreet,situsunit,situszip,situszip5,sqftmain,taxratearea,taxratearea_city,totbuildingdatalines,units,usecode,usecodedescchar1,usecodedescchar2,usecodedescchar3,usecodedescchar4,usetype,yearbuilt,sqft_value
11,8104002012,8104-002-012,4,4,34.05948635,-118.03599639,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03599639, 34.05948635]}",,420000,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S   E 167.61 FT (EX OF ST) OF LOT   41, ,2627 TYLER AVE  EL MONTE CA  91733,20050322,0,0,0,2005,164400,2005,255600,0,0,0,0,420000,420000,2013,20138104002012,EL MONTE CA, , ,2627,TYLER AVE, ,91733-2321,91733,2290,06551,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1936,183.4061135371179
11,8104002007,8104-002-007,4,12,34.05985509,-118.03645307,11401,1963,Y,"{'type': 'Point', 'coordinates': [-118.03645307, 34.05985509]}",,662000,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   W 145 FT (EX OF ST) OF LOT   39, ,2644 NEVADA AVE  EL MONTE CA  91733,20050928,0,0,0,2006,240200,2006,421800,0,0,0,0,662000,662000,2011,20118104002007,EL MONTE CA, , ,2644,NEVADA AVE, ,91733-2364,91733,3700,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1963,178.9189189189189
11,8104003008,8104-003-008,4,4,34.05949282,-118.03704339,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03704339, 34.05949282]}",,157307,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 150 FT (EX OF ST) OF LOT   15, ,2629 NEVADA AVE  EL MONTE CA  91733,20060123,0,0,0,2000,95651,2000,61456,0,200,0,0,157307,157107,2009,20098104003008,EL MONTE CA, , ,2629,NEVADA AVE, ,91733-2315,91733,1966,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1956,80.01373346897253
11,8104004001,8104-004-001,4,6,34.06022507,-118.03707572,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03707572, 34.06022507]}",,365106,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 173.14 FT (EX OF ST) OF LOT   19, ,2657 NEVADA AVE  EL MONTE CA  91733,20050303,0,0,0,2003,151158,2003,213948,0,0,0,0,365106,365106,2007,20078104004001,EL MONTE CA, , ,2657,NEVADA AVE, ,91733-2315,91733,2424,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,150.62128712871288
11,8104003008,8104-003-008,4,4,34.05949282,-118.03704339,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03704339, 34.05949282]}",,168532,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 150 FT (EX OF ST) OF LOT   15, ,2629 NEVADA AVE  EL MONTE CA  91733,20110707,0,0,0,2000,102486,2000,65846,0,200,0,0,168532,168332,2015,20158104003008,EL MONTE CA, , ,2629,NEVADA AVE, ,91733-2315,91733,1966,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1956,85.7232960325534
11,8104005038,8104-005-038,4,8,34.06191931,-118.03723700,11401,1949,Y,"{'type': 'Point', 'coordinates': [-118.037237, 34.06191931]}",,626000,FOR DESC SEE ASSESSOR'S MAPS, ,2805 NEVADA AVE  EL MONTE CA  91733,20060426,0,0,0,2006,268300,2006,357700,0,0,0,0,626000,626000,2014,20148104005038,EL MONTE CA, , ,2805,NEVADA AVE, ,91733-2348,91733,2784,03610,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,224.85632183908046
11,8104002012,8104-002-012,4,4,34.05948635,-118.03599639,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03599639, 34.05948635]}",,633220,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S   E 167.61 FT (EX OF ST) OF LOT   41, ,2627 TYLER AVE  EL MONTE CA  91733,20050322,0,0,0,2005,247876,2005,385344,0,0,0,0,633220,633220,2009,20098104002012,EL MONTE CA, , ,2627,TYLER AVE, ,91733-2321,91733,2290,06551,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1936,276.51528384279476
11,8104002007,8104-002-007,4,12,34.05985509,-118.03645307,11401,1963,Y,"{'type': 'Point', 'coordinates': [-118.03645307, 34.05985509]}",,743886,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   W 145 FT (EX OF ST) OF LOT   39, ,2644 NEVADA AVE  EL MONTE CA  91733,20050928,0,0,0,2006,270504,2006,473382,0,0,0,0,743886,743886,2008,20088104002007,EL MONTE CA, , ,2644,NEVADA AVE, ,91733-2364,91733,3700,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1963,201.05027027027026
11,8104004001,8104-004-001,4,6,34.06022507,-118.03707572,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03707572, 34.06022507]}",,407002,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 173.14 FT (EX OF ST) OF LOT   19, ,2657 NEVADA AVE  EL MONTE CA  91733,20080428,0,0,0,2003,168503,2003,238499,0,0,0,0,407002,407002,2015,20158104004001,EL MONTE CA, , ,2657,NEVADA AVE, ,91733-2315,91733,2424,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,167.90511551155114
11,8104005038,8104-005-038,4,8,34.06191931,-118.03723700,11401,1949,Y,"{'type': 'Point', 'coordinates': [-118.037237, 34.06191931]}",,525000,FOR DESC SEE ASSESSOR'S MAPS, ,2805 NEVADA AVE  EL MONTE CA  91733,20060426,0,0,0,2006,225000,2006,300000,0,0,0,0,525000,525000,2009,20098104005038,EL MONTE CA, , ,2805,NEVADA AVE, ,91733-2348,91733,2784,03610,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,188.57758620689654
11,8104003023,8104-003-023,4,9,34.05895108,-118.03733123,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.03733123, 34.05895108]}",,160157,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S   N 66 FT (EX OF ST) OF LOTS 12 AND LOT   13, ,2610 WASHINGTON AVE  EL MONTE CA  91733,20110902,0,0,0,1978,84791,1978,75366,0,0,0,0,160157,160157,2014,20148104003023,EL MONTE CA, , ,2610,WASHINGTON AVE, ,91733-2328,91733,3348,06549,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,47.83661887694146
11,8104005038,8104-005-038,4,8,34.06191931,-118.03723700,11401,1949,Y,"{'type': 'Point', 'coordinates': [-118.037237, 34.06191931]}",,617100,FOR DESC SEE ASSESSOR'S MAPS, ,2805 NEVADA AVE  EL MONTE CA  91733,20050630,0,0,0,2005,246840,2005,370260,0,0,0,0,617100,617100,2006,20068104005038,EL MONTE CA, , ,2805,NEVADA AVE, ,91733-2348,91733,2784,03610,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,221.6594827586207
11,8104004001,8104-004-001,4,6,34.06022507,-118.03707572,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03707572, 34.06022507]}",,381806,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 173.14 FT (EX OF ST) OF LOT   19, ,2657 NEVADA AVE  EL MONTE CA  91733,20080428,0,0,0,2003,158072,2003,223734,0,0,0,0,381806,381806,2011,20118104004001,EL MONTE CA, , ,2657,NEVADA AVE, ,91733-2315,91733,2424,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,157.51072607260727
11,8104003023,8104-003-023,4,9,34.05895108,-118.03733123,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.03733123, 34.05895108]}",,152100,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S   N 66 FT (EX OF ST) OF LOTS 12 AND LOT   13, ,2610 WASHINGTON AVE  EL MONTE CA  91733,20080402,0,0,0,1978,80525,1978,71575,0,0,0,0,152100,152100,2010,20108104003023,EL MONTE CA, , ,2610,WASHINGTON AVE, ,91733-2328,91733,3348,06549,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,45.43010752688172
11,8104004001,8104-004-001,4,6,34.06022507,-118.03707572,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03707572, 34.06022507]}",,378953,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 173.14 FT (EX OF ST) OF LOT   19, ,2657 NEVADA AVE  EL MONTE CA  91733,20080428,0,0,0,2003,156891,2003,222062,0,0,0,0,378953,378953,2010,20108104004001,EL MONTE CA, , ,2657,NEVADA AVE, ,91733-2315,91733,2424,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,156.33374587458746
11,8104003008,8104-003-008,4,4,34.05949282,-118.03704339,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03704339, 34.05949282]}",,165236,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 150 FT (EX OF ST) OF LOT   15, ,2629 NEVADA AVE  EL MONTE CA  91733,20110707,0,0,0,2000,100479,2000,64557,0,200,0,0,165236,165036,2014,20148104003008,EL MONTE CA, , ,2629,NEVADA AVE, ,91733-2315,91733,1966,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1956,84.04679552390641
11,8104005031,8104-005-031,4,5,34.06149124,-118.03724052,11401,1954,Y,"{'type': 'Point', 'coordinates': [-118.03724052, 34.06149124]}",,205040,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   LOT (EX OF ST) COM AT NW COR OF LOT 26 TH E ON N LINE OF SD LOT TO W LINE OF NEVADA AVE TH S THEREON TO S LINE OF SD LOT TH W ON SD S LINE TO A PT S 0¢34' W FROM BEG TH N 0¢34' E 66.02 FT TO BEG  PART OF LOT   26, ,2735 NEVADA AVE  EL MONTE CA  91733,19980902,0,0,0,1983,139150,1983,65470,0,420,0,0,205040,204620,2010,20108104005031,EL MONTE CA, , ,2735,NEVADA AVE, ,91733-2317,91733,2739,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1954,74.85943775100401
11,8104002012,8104-002-012,4,4,34.05948635,-118.03599639,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03599639, 34.05948635]}",,504000,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S   E 167.61 FT (EX OF ST) OF LOT   41, ,2627 TYLER AVE  EL MONTE CA  91733,20050322,0,0,0,2005,197300,2005,306700,0,0,0,0,504000,504000,2014,20148104002012,EL MONTE CA, , ,2627,TYLER AVE, ,91733-2321,91733,2290,06551,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1936,220.0873362445415
11,8104003023,8104-003-023,4,9,34.05895108,-118.03733123,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.03733123, 34.05895108]}",,146545,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S   N 66 FT (EX OF ST) OF LOTS 12 AND LOT   13, ,2610 WASHINGTON AVE  EL MONTE CA  91733,19850819,0,0,0,1978,77584,1978,68961,0,0,0,0,146545,146545,2007,20078104003023,EL MONTE CA, , ,2610,WASHINGTON AVE, ,91733-2328,91733,3348,06549,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,43.770908004778974
11,8104003008,8104-003-008,4,4,34.05949282,-118.03704339,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03704339, 34.05949282]}",,156934,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 150 FT (EX OF ST) OF LOT   15, ,2629 NEVADA AVE  EL MONTE CA  91733,20060123,0,0,0,2000,95424,2000,61310,0,200,0,0,156934,156734,2010,20108104003008,EL MONTE CA, , ,2629,NEVADA AVE, ,91733-2315,91733,1966,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1956,79.82400813835199
11,8104002007,8104-002-007,4,12,34.05985509,-118.03645307,11401,1963,Y,"{'type': 'Point', 'coordinates': [-118.03645307, 34.05985509]}",,572000,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   W 145 FT (EX OF ST) OF LOT   39, ,2644 NEVADA AVE  EL MONTE CA  91733,20050928,0,0,0,2006,207600,2006,364400,0,0,0,0,572000,572000,2012,20128104002007,EL MONTE CA, , ,2644,NEVADA AVE, ,91733-2364,91733,3700,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1963,154.59459459459458
11,8104005031,8104-005-031,4,5,34.06149124,-118.03724052,11401,1954,Y,"{'type': 'Point', 'coordinates': [-118.03724052, 34.06149124]}",,193701,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   LOT (EX OF ST) COM AT NW COR OF LOT 26 TH E ON N LINE OF SD LOT TO W LINE OF NEVADA AVE TH S THEREON TO S LINE OF SD LOT TH W ON SD S LINE TO A PT S 0¢34' W FROM BEG TH N 0¢34' E 66.02 FT TO BEG  PART OF LOT   26, ,2735 NEVADA AVE  EL MONTE CA  91733,19980902,0,0,0,1983,131438,1983,61843,0,420,0,0,193701,193281,2006,20068104005031,EL MONTE CA, , ,2735,NEVADA AVE, ,91733-2317,91733,2739,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1954,70.71960569550932
11,8104002012,8104-002-012,4,4,34.05948635,-118.03599639,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03599639, 34.05948635]}",,631718,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S   E 167.61 FT (EX OF ST) OF LOT   41, ,2627 TYLER AVE  EL MONTE CA  91733,20050322,0,0,0,2005,247288,2005,384430,0,0,0,0,631718,631718,2010,20108104002012,EL MONTE CA, , ,2627,TYLER AVE, ,91733-2321,91733,2290,06551,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1936,275.8593886462882
11,8104002007,8104-002-007,4,12,34.05985509,-118.03645307,11401,1963,Y,"{'type': 'Point', 'coordinates': [-118.03645307, 34.05985509]}",,647000,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   W 145 FT (EX OF ST) OF LOT   39, ,2644 NEVADA AVE  EL MONTE CA  91733,20050928,0,0,0,2006,234800,2006,412200,0,0,0,0,647000,647000,2013,20138104002007,EL MONTE CA, , ,2644,NEVADA AVE, ,91733-2364,91733,3700,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1963,174.86486486486487
11,8104002012,8104-002-012,4,4,34.05948635,-118.03599639,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03599639, 34.05948635]}",,538000,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S   E 167.61 FT (EX OF ST) OF LOT   41, ,2627 TYLER AVE  EL MONTE CA  91733,20050322,0,0,0,2005,210600,2005,327400,0,0,0,0,538000,538000,2015,20158104002012,EL MONTE CA, , ,2627,TYLER AVE, ,91733-2321,91733,2290,06551,EL MONTE,4,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1936,234.93449781659388
11,8104003008,8104-003-008,4,4,34.05949282,-118.03704339,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03704339, 34.05949282]}",,302765,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 150 FT (EX OF ST) OF LOT   15, ,2629 NEVADA AVE  EL MONTE CA  91733,20050803,0,0,0,2006,129059,2006,173506,0,200,0,0,302765,302565,2006,20068104003008,EL MONTE CA, , ,2629,NEVADA AVE, ,91733-2315,91733,1966,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1956,154.00050864699898
11,8104005038,8104-005-038,4,8,34.06191931,-118.03723700,11401,1949,Y,"{'type': 'Point', 'coordinates': [-118.037237, 34.06191931]}",,760000,FOR DESC SEE ASSESSOR'S MAPS, ,2805 NEVADA AVE  EL MONTE CA  91733,20060426,0,0,0,2006,325700,2006,434300,0,0,0,0,760000,760000,2015,20158104005038,EL MONTE CA, , ,2805,NEVADA AVE, ,91733-2348,91733,2784,03610,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,272.98850574712645
11,8104005038,8104-005-038,4,8,34.06191931,-118.03723700,11401,1949,Y,"{'type': 'Point', 'coordinates': [-118.037237, 34.06191931]}",,525000,FOR DESC SEE ASSESSOR'S MAPS, ,2805 NEVADA AVE  EL MONTE CA  91733,20060426,0,0,0,2006,225000,2006,300000,0,0,0,0,525000,525000,2010,20108104005038,EL MONTE CA, , ,2805,NEVADA AVE, ,91733-2348,91733,2784,03610,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,188.57758620689654
11,8104005031,8104-005-031,4,5,34.06149124,-118.03724052,11401,1954,Y,"{'type': 'Point', 'coordinates': [-118.03724052, 34.06149124]}",,215879,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   LOT (EX OF ST) COM AT NW COR OF LOT 26 TH E ON N LINE OF SD LOT TO W LINE OF NEVADA AVE TH S THEREON TO S LINE OF SD LOT TH W ON SD S LINE TO A PT S 0¢34' W FROM BEG TH N 0¢34' E 66.02 FT TO BEG  PART OF LOT   26, ,2735 NEVADA AVE  EL MONTE CA  91733,20121221,0,0,0,1983,146522,1983,68937,0,420,0,0,215879,215459,2014,20148104005031,EL MONTE CA, , ,2735,NEVADA AVE, ,91733-2317,91733,2739,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1954,78.81672143117926
11,8104004001,8104-004-001,4,6,34.06022507,-118.03707572,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.03707572, 34.06022507]}",,357948,LICENSED SURVEYOR'S MAP  AS PER BK 23 PG 43 OF L S   E 173.14 FT (EX OF ST) OF LOT   19, ,2657 NEVADA AVE  EL MONTE CA  91733,20050303,0,0,0,2003,148195,2003,209753,0,0,0,0,357948,357948,2006,20068104004001,EL MONTE CA, , ,2657,NEVADA AVE, ,91733-2315,91733,2424,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1946,147.66831683168317
11,8104008015,8104-008-015,4,8,34.05887245,-118.03805821,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03805821, 34.05887245]}",,600915,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S  E 74 FT EX OF STS OF LOT    9, ,10829 ELLIOTT AVE  EL MONTE CA  91733,20070117,0,0,0,2007,229321,2007,371594,0,0,0,0,600915,600915,2012,20128104008015,EL MONTE CA, , ,10829,ELLIOTT AVE, ,91733-2335,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,188.2565789473684
11,8104008008,8104-008-008,4,8,34.05912147,-118.03870389,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03870389, 34.05912147]}",,147341,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S S 50 FT EX OF ST OF LOT    7, ,2614 LEXINGTON AVE  EL MONTE CA  91733,20070619,0,0,0,1979,107215,1979,39746,0,380,0,0,147341,146961,2015,20158104008008,EL MONTE CA, , ,2614,LEXINGTON AVE, ,91733-2346,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,46.15946115288221
11,8104008028,8104-008-028,5,9,34.06036806,-118.03822528,11401,1953,Y,"{'type': 'Point', 'coordinates': [-118.03822528, 34.06036806]}",,387434,*TR=LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S*LOT COM N ON W LINE OF WASHINGTON AVE 62.59 FT FROM S LINE OF LOT 2 TH N 89¢26' W 147.03 FT TH N 0¢ 34' E 47.75 FT TH S 68¢59' E TO MOST E COR OF LOT 1 TH N 20¢06' E 50.78 FT TH N 87¢47' E TO SD W LINE TH S THEREON TO BEG*POR OF LOTS 1 AND LOT    2, ,2665 WASHINGTON AVE  EL MONTE CA  91733,20090916,0,0,0,2010,226089,2010,161345,0,0,0,0,387434,387434,2012,20128104008028,EL MONTE CA, , ,2665,WASHINGTON AVE, ,91733-2365,91733,3620,06549,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1937,107.02596685082872
11,8104008019,8104-008-019,4,8,34.05886837,-118.03886125,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03886125, 34.05886837]}",,516380,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S E 48 FT OF W 78 FT OF LOT    8, ,10803 ELLIOTT AVE  EL MONTE CA  91733,20060713,0,0,0,2005,270300,2005,245700,0,380,0,0,516380,516000,2012,20128104008019,EL MONTE CA, , ,10803,ELLIOTT AVE, ,91733-2340,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,161.7731829573935
11,8104008024,8104-008-024,4,8,34.05886787,-118.03870298,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03870298, 34.05886787]}",,134296,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S W 48 FT OF E 94.03 FT OF LOT    8, ,10809 ELLIOTT AVE  EL MONTE CA  91733,19991118,0,0,0,1980,99825,1980,34471,0,0,0,0,134296,134296,2011,20118104008024,EL MONTE CA, , ,10809,ELLIOTT AVE, ,91733-2339,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,42.07268170426065
11,8104008016,8104-008-016,4,8,34.05887227,-118.03821945,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03821945, 34.05887227]}",,635460,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S  W 49 FT OF E 123 FT OF N 129 FT OF LOT    9, ,10823 ELLIOTT AVE  EL MONTE CA  91733,20050408,0,0,0,2005,325380,2005,310080,0,0,0,0,635460,635460,2006,20068104008016,EL MONTE CA, , ,10823,ELLIOTT AVE, ,91733-2336,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,199.07894736842104
11,8104008017,8104-008-017,4,8,34.05887311,-118.03838122,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03838122, 34.05887311]}",,151097,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S  W 49 FT OF E 172 FT OF N 129 FT OF LOT    9, ,10819 ELLIOTT AVE  EL MONTE CA  91733,19800104,0,0,0,1980,110486,1980,40611,0,0,0,0,151097,151097,2006,20068104008017,EL MONTE CA, , ,10819,ELLIOTT AVE, ,91733-2337,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,47.33615288220551
11,8104008019,8104-008-019,4,8,34.05886837,-118.03886125,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03886125, 34.05886837]}",,625380,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S E 48 FT OF W 78 FT OF LOT    8, ,10803 ELLIOTT AVE  EL MONTE CA  91733,20141215,0,0,0,2015,225000,2015,400000,0,380,0,0,625380,625000,2015,20158104008019,EL MONTE CA, , ,10803,ELLIOTT AVE, ,91733-2340,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,195.92105263157896
11,8104008013,8104-008-013,5,9,34.06041705,-118.03818384,11401,1953,Y,"{'type': 'Point', 'coordinates': [-118.03818384, 34.06041705]}",,580000,TRACT # 8921 VAC ALLEY ADJ ON SE AND SW AND LOT COM AT MOST S COR OF LOT 112 TH N 20¢06' E 22.26 FT TH S 87¢47' W TO SW LINE OF SD LOT TH SE THEREON TO BEG PART OF LOT  112, ,"2663 WASHINGTON AVE, A  EL MONTE CA  91733",20081104,0,0,0,2009,380000,2009,200000,0,0,0,0,580000,580000,2009,20098104008013,EL MONTE CA, , ,2663,WASHINGTON AVE,A,91733-2327,91733,3620,03610,EL MONTE,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1937,160.22099447513813
11,8104008024,8104-008-024,4,8,34.05886787,-118.03870298,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03870298, 34.05886787]}",,125907,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S W 48 FT OF E 94.03 FT OF LOT    8, ,10809 ELLIOTT AVE  EL MONTE CA  91733,19991118,0,0,0,1980,93588,1980,32319,0,0,0,0,125907,125907,2006,20068104008024,EL MONTE CA, , ,10809,ELLIOTT AVE, ,91733-2339,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,39.44454887218045
11,8104008023,8104-008-023,4,8,34.05886731,-118.03854295,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03854295, 34.05886731]}",,127574,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S E 46.03 FT OF LOT 8 AND W 0.03 FT OF LOT    9, ,10813 ELLIOTT AVE  EL MONTE CA  91733,20060406,0,0,0,1980,95691,1980,31883,0,0,0,0,127574,127574,2009,20098104008023,EL MONTE CA, , ,10813,ELLIOTT AVE, ,91733-2338,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,39.966791979949875
11,8104008008,8104-008-008,4,8,34.05912147,-118.03870389,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03870389, 34.05912147]}",,132217,LICENSED SURVEYOR'S MAP AS PER BK 23 PG 43 OF L S S 50 FT EX OF ST OF LOT    7, ,2614 LEXINGTON AVE  EL MONTE CA  91733,19790202,0,0,0,1979,96180,1979,35657,0,380,0,0,132217,131837,2007,20078104008008,EL MONTE CA, , ,2614,LEXINGTON AVE, ,91733-2346,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,41.42136591478697
11,8104008016,8104-008-016,4,8,34.05887227,-118.03821945,11401,1959,Y,"{'type': 'Point', 'coordinates': [-118.03821945, 34.05887227]}",,539158,LICENSED SURVEYORS MAP AS PER BK 23 PG 43 OF L S  W 49 FT OF E 123 FT OF N 129 FT OF LOT    9, ,10823 ELLIOTT AVE  EL MONTE CA  91733,20100309,0,0,0,2010,268505,2010,270653,0,0,0,0,539158,539158,2015,20158104008016,EL MONTE CA, , ,10823,ELLIOTT AVE, ,91733-2336,91733,3192,06549,EL MONTE,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1959,168.90914786967417
